LINK,NAME,LIKES,DISLIKES,LIKE RATIO,DIFFICULTY,Accepted,Submitted,Acceptance %
https://leetcode.com/problems/jewels-and-stones,Jewels and stones,1741,317,0.845966958,Easy,370277,439198,0.84
https://leetcode.com/problems/find-duplicate-subtrees,Find duplicate subtrees,986,180,0.845626072,Medium,49638,103018,0.48
https://leetcode.com/problems/online-stock-span,Online stock span,322,59,0.845144357,Medium,16073,30588,0.53
https://leetcode.com/problems/maximum-xor-of-two-numbers-in-an-array,Maximum xor of two numbers in an array,885,163,0.844465649,Medium,44256,84339,0.52
https://leetcode.com/problems/map-sum-pairs,Map sum pairs,380,70,0.844444444,Medium,32862,62467,0.53
https://leetcode.com/problems/pacific-atlantic-water-flow,Pacific atlantic water flow,890,164,0.844402277,Medium,58250,149330,0.39
https://leetcode.com/problems/maximum-length-of-a-concatenated-string-with-unique-characters,Maximum length of a concatenated string with unique characters,119,22,0.843971631,Medium,8082,18556,0.44
https://leetcode.com/problems/longest-continuous-increasing-subsequence,Longest continuous increasing subsequence,561,104,0.843609023,Easy,86846,192388,0.45
https://leetcode.com/problems/binary-tree-level-order-traversal-ii,Binary tree level order traversal ii,961,179,0.842982456,Easy,269026,544233,0.49
https://leetcode.com/problems/find-numbers-with-even-number-of-digits,Find numbers with even number of digits,101,19,0.841666667,Easy,24687,29189,0.85
https://leetcode.com/problems/is-subsequence,Is subsequence,844,159,0.841475573,Easy,128293,268311,0.48
https://leetcode.com/problems/3sum-with-multiplicity,3sum with multiplicity,265,50,0.841269841,Medium,15434,43945,0.35
https://leetcode.com/problems/4sum,4sum,1448,274,0.840882695,Medium,286601,889713,0.32
https://leetcode.com/problems/concatenated-words,Concatenated words,435,83,0.83976834,Hard,38210,96369,0.4
https://leetcode.com/problems/rectangle-overlap,Rectangle overlap,485,93,0.839100346,Easy,37714,78308,0.48
https://leetcode.com/problems/arithmetic-slices,Arithmetic slices,753,145,0.838530067,Medium,74666,131350,0.57
https://leetcode.com/problems/minimum-area-rectangle,Minimum area rectangle,445,86,0.838041431,Medium,33392,64285,0.52
https://leetcode.com/problems/binary-tree-coloring-game,Binary tree coloring game,226,44,0.837037037,Medium,10946,21844,0.5
https://leetcode.com/problems/n-th-tribonacci-number,N th tribonacci number,123,24,0.836734694,Easy,22503,39240,0.57
https://leetcode.com/problems/bitwise-ors-of-subarrays,Bitwise ors of subarrays,333,65,0.836683417,Medium,11351,31346,0.36
https://leetcode.com/problems/add-to-array-form-of-integer,Add to array form of integer,225,44,0.836431227,Easy,28923,65543,0.44
https://leetcode.com/problems/most-frequent-subtree-sum,Most frequent subtree sum,489,96,0.835897436,Medium,59624,105880,0.56
https://leetcode.com/problems/task-scheduler,Task scheduler,2283,449,0.835651537,Medium,124730,263855,0.47
https://leetcode.com/problems/reverse-nodes-in-k-group,Reverse nodes in k group,1613,318,0.835318488,Hard,226215,578876,0.39
https://leetcode.com/problems/split-linked-list-in-parts,Split linked list in parts,464,92,0.834532374,Medium,36398,72133,0.5
https://leetcode.com/problems/smallest-subsequence-of-distinct-characters,Smallest subsequence of distinct characters,237,47,0.834507042,Medium,6508,14292,0.46
https://leetcode.com/problems/replace-the-substring-for-balanced-string,Replace the substring for balanced string,141,28,0.834319527,Medium,6100,19639,0.31
https://leetcode.com/problems/regions-cut-by-slashes,Regions cut by slashes,493,98,0.834179357,Medium,12347,19186,0.64
https://leetcode.com/problems/array-of-doubled-pairs,Array of doubled pairs,169,34,0.832512315,Medium,13748,38741,0.35
https://leetcode.com/problems/perfect-rectangle,Perfect rectangle,287,58,0.831884058,Hard,21602,73634,0.29
https://leetcode.com/problems/reveal-cards-in-increasing-order,Reveal cards in increasing order,572,116,0.831395349,Medium,26672,36552,0.73
https://leetcode.com/problems/student-attendance-record-ii,Student attendance record ii,404,82,0.83127572,Hard,17640,50411,0.35
https://leetcode.com/problems/range-sum-of-bst,Range sum of bst,712,145,0.830805134,Easy,136194,172769,0.79
https://leetcode.com/problems/flipping-an-image,Flipping an image,670,137,0.83023544,Easy,141102,189837,0.74
https://leetcode.com/problems/candy,Candy,682,140,0.829683698,Hard,116943,389737,0.3
https://leetcode.com/problems/design-circular-deque,Design circular deque,160,33,0.829015544,Medium,11345,22302,0.51
https://leetcode.com/problems/falling-squares,Falling squares,213,44,0.828793774,Hard,11211,27426,0.41
https://leetcode.com/problems/decoded-string-at-index,Decoded string at index,334,69,0.828784119,Medium,10086,42450,0.24
https://leetcode.com/problems/network-delay-time,Network delay time,938,194,0.828621908,Medium,60445,134390,0.45
https://leetcode.com/problems/department-top-three-salaries,Department top three salaries,454,94,0.828467153,Hard,59715,196546,0.3
https://leetcode.com/problems/excel-sheet-column-title,Excel sheet column title,930,193,0.828138914,Easy,195548,651866,0.3
https://leetcode.com/problems/flood-fill,Flood fill,688,143,0.827918171,Easy,80372,152633,0.53
https://leetcode.com/problems/find-k-closest-elements,Find k closest elements,910,190,0.827272727,Medium,74964,190177,0.39
https://leetcode.com/problems/snapshot-array,Snapshot array,239,50,0.826989619,Medium,13840,39488,0.35
https://leetcode.com/problems/binary-number-with-alternating-bits,Binary number with alternating bits,353,74,0.826697892,Easy,51344,87478,0.59
https://leetcode.com/problems/shifting-letters,Shifting letters,209,44,0.826086957,Medium,18301,42428,0.43
https://leetcode.com/problems/find-elements-in-a-contaminated-binary-tree,Find elements in a contaminated binary tree,90,19,0.825688073,Medium,8921,12285,0.73
https://leetcode.com/problems/random-pick-with-blacklist,Random pick with blacklist,236,50,0.825174825,Hard,9773,30079,0.32
https://leetcode.com/problems/cat-and-mouse,Cat and mouse,253,54,0.824104235,Hard,6131,20390,0.3
https://leetcode.com/problems/knight-probability-in-chessboard,Knight probability in chessboard,546,117,0.823529412,Medium,30868,66134,0.47
https://leetcode.com/problems/complete-binary-tree-inserter,Complete binary tree inserter,205,44,0.823293173,Medium,12642,22548,0.56
https://leetcode.com/problems/24-game,24 game,520,112,0.82278481,Hard,28713,64294,0.45
https://leetcode.com/problems/stone-game-ii,Stone game ii,185,40,0.822222222,Medium,6807,11255,0.6
https://leetcode.com/problems/split-array-with-same-average,Split array with same average,295,64,0.821727019,Hard,12364,48070,0.26
https://leetcode.com/problems/maximum-width-of-binary-tree,Maximum width of binary tree,835,182,0.821042281,Medium,44681,112755,0.4
https://leetcode.com/problems/reaching-points,Reaching points,344,75,0.821002387,Hard,14243,49593,0.29
https://leetcode.com/problems/word-break-ii,Word break ii,1381,303,0.820071259,Hard,192393,658302,0.29
https://leetcode.com/problems/replace-words,Replace words,551,121,0.819940476,Medium,44274,81503,0.54
https://leetcode.com/problems/search-in-a-binary-search-tree,Search in a binary search tree,470,104,0.818815331,Easy,100577,143415,0.7
https://leetcode.com/problems/non-negative-integers-without-consecutive-ones,Non negative integers without consecutive ones,295,66,0.817174515,Hard,10371,30994,0.33
https://leetcode.com/problems/valid-mountain-array,Valid mountain array,250,56,0.816993464,Easy,33380,94367,0.35
https://leetcode.com/problems/valid-perfect-square,Valid perfect square,583,131,0.816526611,Easy,138311,339596,0.41
https://leetcode.com/problems/largest-component-size-by-common-factor,Largest component size by common factor,151,34,0.816216216,Hard,7036,24552,0.29
https://leetcode.com/problems/find-pivot-index,Find pivot index,819,185,0.815737052,Easy,100565,236513,0.43
https://leetcode.com/problems/find-words-that-can-be-formed-by-characters,Find words that can be formed by characters,168,38,0.815533981,Easy,28180,42126,0.67
https://leetcode.com/problems/largest-plus-sign,Largest plus sign,340,77,0.815347722,Medium,17045,37764,0.45
https://leetcode.com/problems/range-sum-query-2d-immutable,Range sum query 2d immutable,679,154,0.81512605,Medium,92122,258861,0.36
https://leetcode.com/problems/numbers-at-most-n-given-digit-set,Numbers at most n given digit set,132,30,0.814814815,Hard,5911,19600,0.3
https://leetcode.com/problems/min-cost-climbing-stairs,Min cost climbing stairs,1452,333,0.813445378,Easy,115629,237246,0.49
https://leetcode.com/problems/word-subsets,Word subsets,248,57,0.813114754,Medium,15514,33336,0.47
https://leetcode.com/problems/delete-columns-to-make-sorted-ii,Delete columns to make sorted ii,174,40,0.813084112,Medium,7768,23765,0.33
https://leetcode.com/problems/sum-of-root-to-leaf-binary-numbers,Sum of root to leaf binary numbers,282,65,0.812680115,Easy,26711,41990,0.64
https://leetcode.com/problems/non-decreasing-array,Non decreasing array,1405,325,0.812138728,Easy,72931,376790,0.19
https://leetcode.com/problems/odd-even-linked-list,Odd even linked list,1126,263,0.810655148,Medium,188290,365477,0.52
https://leetcode.com/problems/sort-items-by-groups-respecting-dependencies,Sort items by groups respecting dependencies,107,25,0.810606061,Hard,2706,5939,0.46
https://leetcode.com/problems/uncommon-words-from-two-sentences,Uncommon words from two sentences,308,72,0.810526316,Easy,43304,70181,0.62
https://leetcode.com/problems/stream-of-characters,Stream of characters,199,47,0.808943089,Hard,12340,26706,0.46
https://leetcode.com/problems/replace-elements-with-greatest-element-on-right-side,Replace elements with greatest element on right side,76,18,0.808510638,Easy,7529,9925,0.76
https://leetcode.com/problems/redundant-connection,Redundant connection,915,217,0.808303887,Medium,71808,131017,0.55
https://leetcode.com/problems/copy-list-with-random-pointer,Copy list with random pointer,2349,558,0.808049536,Medium,328760,1042160,0.32
https://leetcode.com/problems/smallest-string-starting-from-leaf,Smallest string starting from leaf,238,57,0.806779661,Medium,18202,40542,0.45
https://leetcode.com/problems/broken-calculator,Broken calculator,254,61,0.806349206,Medium,11562,26584,0.43
https://leetcode.com/problems/happy-number,Happy number,1298,313,0.805710739,Easy,308630,642967,0.48
https://leetcode.com/problems/implement-magic-dictionary,Implement magic dictionary,456,110,0.80565371,Medium,31583,59890,0.53
https://leetcode.com/problems/department-highest-salary,Department highest salary,371,90,0.804772234,Medium,85318,260019,0.33
https://leetcode.com/problems/maximum-gap,Maximum gap,649,158,0.804213135,Hard,79528,233743,0.34
https://leetcode.com/problems/find-the-shortest-superstring,Find the shortest superstring,250,61,0.803858521,Hard,7980,19308,0.41
https://leetcode.com/problems/ones-and-zeroes,Ones and zeroes,717,175,0.803811659,Medium,38567,93331,0.41
https://leetcode.com/problems/design-hashset,Design hashset,213,52,0.803773585,Easy,35524,61737,0.58
https://leetcode.com/problems/x-of-a-kind-in-a-deck-of-cards,X of a kind in a deck of cards,330,81,0.802919708,Easy,27573,81051,0.34
https://leetcode.com/problems/fair-candy-swap,Fair candy swap,404,100,0.801587302,Easy,38640,67721,0.57
https://leetcode.com/problems/beautiful-arrangement,Beautiful arrangement,532,132,0.801204819,Medium,44156,78347,0.56
https://leetcode.com/problems/permutation-sequence,Permutation sequence,1119,279,0.800429185,Medium,160456,459388,0.35
https://leetcode.com/problems/unique-email-addresses,Unique email addresses,648,165,0.79704797,Easy,166605,245496,0.68
https://leetcode.com/problems/super-ugly-number,Super ugly number,482,123,0.796694215,Medium,69192,159436,0.43
https://leetcode.com/problems/design-twitter,Design twitter,658,168,0.796610169,Medium,43119,149547,0.29
https://leetcode.com/problems/accounts-merge,Accounts merge,926,238,0.795532646,Medium,54863,122670,0.45
https://leetcode.com/problems/score-after-flipping-matrix,Score after flipping matrix,352,91,0.794582393,Medium,16980,23861,0.71
https://leetcode.com/problems/add-two-numbers,Add two numbers,6745,1748,0.794183445,Medium,1164375,3582652,0.33
https://leetcode.com/problems/consecutive-numbers,Consecutive numbers,320,83,0.794044665,Medium,71406,194916,0.37
https://leetcode.com/problems/convert-a-number-to-hexadecimal,Convert a number to hexadecimal,350,91,0.793650794,Easy,57031,132692,0.43
https://leetcode.com/problems/integer-break,Integer break,761,198,0.793534932,Medium,93813,191069,0.49
https://leetcode.com/problems/minimize-malware-spread-ii,Minimize malware spread ii,134,35,0.792899408,Hard,7133,17929,0.4
https://leetcode.com/problems/power-of-two,Power of two,577,151,0.792582418,Easy,264568,619842,0.43
https://leetcode.com/problems/single-number-ii,Single number ii,1136,298,0.792189679,Medium,191446,397890,0.48
https://leetcode.com/problems/short-encoding-of-words,Short encoding of words,194,51,0.791836735,Medium,11037,22476,0.49
https://leetcode.com/problems/longest-univalue-path,Longest univalue path,1271,335,0.791407223,Easy,74868,214366,0.35
https://leetcode.com/problems/partition-list,Partition list,940,249,0.79058032,Medium,189978,482682,0.39
https://leetcode.com/problems/minimum-time-visiting-all-points,Minimum time visiting all points,120,32,0.789473684,Easy,18258,23167,0.79
https://leetcode.com/problems/distribute-candies-to-people,Distribute candies to people,145,39,0.788043478,Easy,17055,28391,0.6
https://leetcode.com/problems/positions-of-large-groups,Positions of large groups,258,70,0.786585366,Easy,34902,71941,0.49
https://leetcode.com/problems/stamping-the-sequence,Stamping the sequence,120,33,0.784313725,Hard,4375,11866,0.37
https://leetcode.com/problems/max-increase-to-keep-city-skyline,Max increase to keep city skyline,695,192,0.783540023,Medium,70387,85184,0.83
https://leetcode.com/problems/isomorphic-strings,Isomorphic strings,1045,292,0.781600598,Easy,254260,654933,0.39
https://leetcode.com/problems/first-missing-positive,First missing positive,2458,692,0.78031746,Hard,272059,892954,0.3
https://leetcode.com/problems/find-minimum-in-rotated-sorted-array-ii,Find minimum in rotated sorted array ii,630,178,0.77970297,Hard,154672,385585,0.4
https://leetcode.com/problems/data-stream-as-disjoint-intervals,Data stream as disjoint intervals,247,70,0.779179811,Hard,28662,64004,0.45
https://leetcode.com/problems/building-h2o,Building h2o,117,34,0.774834437,Medium,7516,15067,0.5
https://leetcode.com/problems/spiral-matrix,Spiral matrix,1648,480,0.77443609,Medium,301111,930637,0.32
https://leetcode.com/problems/largest-1-bordered-square,Largest 1 bordered square,103,30,0.77443609,Medium,6396,14012,0.46
https://leetcode.com/problems/custom-sort-string,Custom sort string,537,157,0.773775216,Medium,48729,76057,0.64
https://leetcode.com/problems/linked-list-random-node,Linked list random node,475,139,0.773615635,Medium,62140,122347,0.51
https://leetcode.com/problems/greatest-common-divisor-of-strings,Greatest common divisor of strings,249,73,0.773291925,Easy,16632,30870,0.54
https://leetcode.com/problems/numbers-with-repeated-digits,Numbers with repeated digits,129,38,0.77245509,Hard,3940,10854,0.36
https://leetcode.com/problems/k-inverse-pairs-array,K inverse pairs array,257,76,0.771771772,Hard,9397,31026,0.3
https://leetcode.com/problems/odd-even-jump,Odd even jump,495,148,0.769828927,Hard,22220,50292,0.44
https://leetcode.com/problems/gas-station,Gas station,1122,336,0.769547325,Medium,174992,485255,0.36
https://leetcode.com/problems/minimum-distance-between-bst-nodes,Minimum distance between bst nodes,489,147,0.768867925,Easy,47303,92358,0.51
https://leetcode.com/problems/pascals-triangle-ii,Pascals triangle ii,608,185,0.766708701,Easy,243435,524168,0.46
https://leetcode.com/problems/redundant-connection-ii,Redundant connection ii,586,180,0.765013055,Hard,29188,91647,0.32
https://leetcode.com/problems/path-sum,Path sum,1328,408,0.764976959,Easy,391258,989777,0.4
https://leetcode.com/problems/smallest-subtree-with-all-the-deepest-nodes,Smallest subtree with all the deepest nodes,513,159,0.763392857,Medium,28206,47895,0.59
https://leetcode.com/problems/three-equal-parts,Three equal parts,138,43,0.762430939,Hard,5658,17525,0.32
https://leetcode.com/problems/remove-sub-folders-from-the-filesystem,Remove sub folders from the filesystem,77,24,0.762376238,Medium,8699,15815,0.55
https://leetcode.com/problems/out-of-boundary-paths,Out of boundary paths,380,119,0.761523046,Medium,22221,66374,0.33
https://leetcode.com/problems/nth-magical-number,Nth magical number,150,47,0.76142132,Hard,7345,26706,0.28
https://leetcode.com/problems/implement-rand10-using-rand7,Implement rand10 using rand7,307,97,0.75990099,Medium,16183,35356,0.46
https://leetcode.com/problems/bricks-falling-when-hit,Bricks falling when hit,357,113,0.759574468,Hard,12812,43077,0.3
https://leetcode.com/problems/next-greater-element-iii,Next greater element iii,463,147,0.759016393,Medium,33172,107385,0.31
https://leetcode.com/problems/count-vowels-permutation,Count vowels permutation,88,28,0.75862069,Hard,6259,12110,0.52
https://leetcode.com/problems/least-operators-to-express-number,Least operators to express number,138,44,0.758241758,Hard,4295,9916,0.43
https://leetcode.com/problems/number-of-atoms,Number of atoms,297,95,0.757653061,Hard,15117,32458,0.47
https://leetcode.com/problems/find-the-smallest-divisor-given-a-threshold,Find the smallest divisor given a threshold,75,24,0.757575758,Medium,6204,15744,0.39
https://leetcode.com/problems/most-stones-removed-with-same-row-or-column,Most stones removed with same row or column,703,225,0.757543103,Medium,38631,70293,0.55
https://leetcode.com/problems/numbers-with-same-consecutive-differences,Numbers with same consecutive differences,136,44,0.755555556,Medium,10762,27956,0.38
https://leetcode.com/problems/my-calendar-iii,My calendar iii,283,92,0.754666667,Hard,17074,29523,0.58
https://leetcode.com/problems/minimum-domino-rotations-for-equal-row,Minimum domino rotations for equal row,395,129,0.753816794,Medium,49611,98086,0.51
https://leetcode.com/problems/add-one-row-to-tree,Add one row to tree,344,113,0.75273523,Medium,31690,65637,0.48
https://leetcode.com/problems/valid-sudoku,Valid sudoku,1202,398,0.75125,Medium,298862,648226,0.46
https://leetcode.com/problems/minimum-time-difference,Minimum time difference,350,116,0.751072961,Medium,39931,79351,0.5
https://leetcode.com/problems/add-strings,Add strings,606,202,0.75,Easy,132952,291519,0.46
https://leetcode.com/problems/k-th-symbol-in-grammar,K th symbol in grammar,303,101,0.75,Medium,22268,59657,0.37
https://leetcode.com/problems/minimum-moves-to-reach-target-with-rotations,Minimum moves to reach target with rotations,81,27,0.75,Hard,3596,8163,0.44
https://leetcode.com/problems/count-primes,Count primes,1494,499,0.749623683,Easy,297286,977815,0.3
https://leetcode.com/problems/intersection-of-two-arrays-ii,Intersection of two arrays ii,975,327,0.748847926,Easy,274834,549492,0.5
https://leetcode.com/problems/rotate-function,Rotate function,321,108,0.748251748,Medium,39322,110153,0.36
https://leetcode.com/problems/longest-turbulent-subarray,Longest turbulent subarray,187,63,0.748,Medium,18411,39987,0.46
https://leetcode.com/problems/next-permutation,Next permutation,2557,864,0.747442268,Medium,305027,965834,0.32
https://leetcode.com/problems/random-flip-matrix,Random flip matrix,142,49,0.743455497,Medium,6113,17361,0.35
https://leetcode.com/problems/split-array-into-fibonacci-sequence,Split array into fibonacci sequence,341,119,0.741304348,Medium,15043,42378,0.35
https://leetcode.com/problems/similar-string-groups,Similar string groups,231,81,0.740384615,Hard,14167,38723,0.37
https://leetcode.com/problems/n-queens-ii,N queens ii,376,132,0.74015748,Hard,117107,212804,0.55
https://leetcode.com/problems/maximum-product-of-three-numbers,Maximum product of three numbers,863,307,0.737606838,Easy,92691,198078,0.47
https://leetcode.com/problems/create-maximum-number,Create maximum number,519,185,0.737215909,Hard,34689,132712,0.26
https://leetcode.com/problems/special-binary-string,Special binary string,226,81,0.736156352,Hard,6494,12024,0.54
https://leetcode.com/problems/reverse-bits,Reverse bits,753,270,0.736070381,Easy,215364,627142,0.34
https://leetcode.com/problems/ransom-note,Ransom note,416,150,0.734982332,Easy,133893,261153,0.51
https://leetcode.com/problems/rotate-array,Rotate array,1990,719,0.734588409,Easy,390378,1198544,0.33
https://leetcode.com/problems/di-string-match,Di string match,638,232,0.733333333,Easy,49929,70772,0.71
https://leetcode.com/problems/minimum-index-sum-of-two-lists,Minimum index sum of two lists,458,171,0.728139905,Easy,73843,149427,0.49
https://leetcode.com/problems/knight-dialer,Knight dialer,370,139,0.726915521,Medium,22959,53394,0.43
https://leetcode.com/problems/grid-illumination,Grid illumination,133,50,0.726775956,Hard,6621,18920,0.35
https://leetcode.com/problems/preimage-size-of-factorial-zeroes-function,Preimage size of factorial zeroes function,134,51,0.724324324,Hard,6833,17196,0.4
https://leetcode.com/problems/split-array-into-consecutive-subsequences,Split array into consecutive subsequences,740,282,0.72407045,Medium,29965,70157,0.43
https://leetcode.com/problems/queens-that-can-attack-the-king,Queens that can attack the king,110,42,0.723684211,Medium,9977,14661,0.68
https://leetcode.com/problems/rle-iterator,Rle iterator,168,65,0.721030043,Medium,18356,35156,0.52
https://leetcode.com/problems/repeated-dna-sequences,Repeated dna sequences,585,228,0.719557196,Medium,144281,384030,0.38
https://leetcode.com/problems/find-mode-in-binary-search-tree,Find mode in binary search tree,697,272,0.719298246,Easy,70403,172421,0.41
https://leetcode.com/problems/dice-roll-simulation,Dice roll simulation,151,59,0.719047619,Medium,5663,13058,0.43
https://leetcode.com/problems/verbal-arithmetic-puzzle,Verbal arithmetic puzzle,96,38,0.71641791,Hard,3068,8267,0.37
https://leetcode.com/problems/find-right-interval,Find right interval,273,109,0.714659686,Medium,31043,70549,0.44
https://leetcode.com/problems/verifying-an-alien-dictionary,Verifying an alien dictionary,420,169,0.713073005,Easy,57716,104375,0.55
https://leetcode.com/problems/two-sum-ii-input-array-is-sorted,Two sum ii input array is sorted,1246,508,0.710376283,Easy,328758,629328,0.52
https://leetcode.com/problems/exam-room,Exam room,454,187,0.708268331,Medium,22782,55647,0.41
https://leetcode.com/problems/find-the-difference,Find the difference,617,255,0.707568807,Easy,170075,314070,0.54
https://leetcode.com/problems/flatten-nested-list-iterator,Flatten nested list iterator,1324,551,0.706133333,Medium,143504,282389,0.51
https://leetcode.com/problems/fizz-buzz-multithreaded,Fizz buzz multithreaded,74,31,0.704761905,Medium,4407,6764,0.65
https://leetcode.com/problems/search-in-rotated-sorted-array-ii,Search in rotated sorted array ii,929,391,0.703787879,Medium,204850,622960,0.33
https://leetcode.com/problems/search-suggestions-system,Search suggestions system,121,51,0.703488372,Medium,9518,17151,0.55
https://leetcode.com/problems/word-ladder,Word ladder,2238,971,0.697413524,Medium,343054,1269310,0.27
https://leetcode.com/problems/restore-ip-addresses,Restore ip addresses,915,399,0.696347032,Medium,163880,492907,0.33
https://leetcode.com/problems/sum-of-even-numbers-after-queries,Sum of even numbers after queries,239,107,0.690751445,Easy,33075,53086,0.62
https://leetcode.com/problems/power-of-four,Power of four,385,173,0.689964158,Easy,132063,321819,0.41
https://leetcode.com/problems/find-winner-on-a-tic-tac-toe-game,Find winner on a tic tac toe game,55,25,0.6875,Easy,6795,12426,0.55
https://leetcode.com/problems/fibonacci-number,Fibonacci number,378,172,0.687272727,Easy,135893,203649,0.67
https://leetcode.com/problems/multiply-strings,Multiply strings,1376,634,0.684577114,Medium,248258,767756,0.32
https://leetcode.com/problems/rising-temperature,Rising temperature,309,144,0.682119205,Easy,96926,263982,0.37
https://leetcode.com/problems/reordered-power-of-2,Reordered power of 2,163,76,0.682008368,Medium,11957,23065,0.52
https://leetcode.com/problems/longest-word-in-dictionary-through-deleting,Longest word in dictionary through deleting,428,200,0.681528662,Medium,55519,117090,0.47
https://leetcode.com/problems/flip-binary-tree-to-match-preorder-traversal,Flip binary tree to match preorder traversal,171,81,0.678571429,Medium,9192,20728,0.44
https://leetcode.com/problems/surrounded-regions,Surrounded regions,1094,524,0.676143387,Medium,178326,714808,0.25
https://leetcode.com/problems/super-washing-machines,Super washing machines,254,125,0.670184697,Hard,14420,38395,0.38
https://leetcode.com/problems/binary-prefix-divisible-by-5,Binary prefix divisible by 5,150,75,0.666666667,Easy,16696,35487,0.47
https://leetcode.com/problems/kth-largest-element-in-a-stream,Kth largest element in a stream,481,245,0.662534435,Easy,55490,115929,0.48
https://leetcode.com/problems/group-the-people-given-the-group-size-they-belong-to,Group the people given the group size they belong to,99,51,0.66,Medium,10520,12482,0.84
https://leetcode.com/problems/car-fleet,Car fleet,337,174,0.659491194,Medium,21942,52722,0.42
https://leetcode.com/problems/can-place-flowers,Can place flowers,610,315,0.659459459,Easy,82072,260680,0.31
https://leetcode.com/problems/self-dividing-numbers,Self dividing numbers,522,270,0.659090909,Easy,105802,145917,0.73
https://leetcode.com/problems/domino-and-tromino-tiling,Domino and tromino tiling,311,163,0.656118143,Medium,11263,29938,0.38
https://leetcode.com/problems/set-mismatch,Set mismatch,507,266,0.655886158,Easy,59875,144667,0.41
https://leetcode.com/problems/matrix-cells-in-distance-order,Matrix cells in distance order,134,71,0.653658537,Easy,17056,26483,0.64
https://leetcode.com/problems/sum-of-subsequence-widths,Sum of subsequence widths,166,88,0.653543307,Hard,6691,21768,0.31
https://leetcode.com/problems/global-and-local-inversions,Global and local inversions,256,136,0.653061224,Medium,16253,40049,0.41
https://leetcode.com/problems/diagonal-traverse,Diagonal traverse,502,270,0.650259067,Medium,60127,129194,0.47
https://leetcode.com/problems/second-highest-salary,Second highest salary,625,342,0.646328852,Easy,177800,602756,0.29
https://leetcode.com/problems/duplicate-zeros,Duplicate zeros,248,136,0.645833333,Easy,26400,45138,0.58
https://leetcode.com/problems/new-21-game,New 21 game,454,250,0.644886364,Medium,13913,41399,0.34
https://leetcode.com/problems/wiggle-sort-ii,Wiggle sort ii,819,451,0.64488189,Medium,72137,248829,0.29
https://leetcode.com/problems/evaluate-reverse-polish-notation,Evaluate reverse polish notation,745,411,0.644463668,Medium,196305,571739,0.34
https://leetcode.com/problems/alphabet-board-path,Alphabet board path,94,52,0.643835616,Medium,8877,19455,0.46
https://leetcode.com/problems/robot-bounded-in-circle,Robot bounded in circle,168,94,0.641221374,Medium,10952,23133,0.47
https://leetcode.com/problems/smallest-range-ii,Smallest range ii,247,140,0.638242894,Medium,8557,33497,0.26
https://leetcode.com/problems/minimum-depth-of-binary-tree,Minimum depth of binary tree,976,560,0.635416667,Easy,354232,973744,0.36
https://leetcode.com/problems/escape-a-large-maze,Escape a large maze,155,89,0.635245902,Hard,7251,20533,0.35
https://leetcode.com/problems/first-bad-version,First bad version,901,521,0.633614627,Easy,283212,872488,0.32
https://leetcode.com/problems/subtract-the-product-and-sum-of-digits-of-an-integer,Subtract the product and sum of digits of an integer,81,47,0.6328125,Easy,23280,27500,0.85
https://leetcode.com/problems/cut-off-trees-for-golf-event,Cut off trees for golf event,411,239,0.632307692,Hard,24143,72521,0.33
https://leetcode.com/problems/find-n-unique-integers-sum-up-to-zero,Find n unique integers sum up to zero,67,39,0.632075472,Easy,11541,14886,0.78
https://leetcode.com/problems/word-frequency,Word frequency,176,103,0.630824373,Medium,23015,86672,0.27
https://leetcode.com/problems/n-repeated-element-in-size-2n-array,N repeated element in size 2n array,316,189,0.625742574,Easy,91582,125828,0.73
https://leetcode.com/problems/path-in-zigzag-labelled-binary-tree,Path in zigzag labelled binary tree,188,113,0.624584718,Medium,11783,16675,0.71
https://leetcode.com/problems/reverse-string,Reverse string,1010,612,0.622688039,Easy,567955,871813,0.65
https://leetcode.com/problems/print-zero-even-odd,Print zero even odd,107,66,0.61849711,Medium,8005,15069,0.53
https://leetcode.com/problems/detect-capital,Detect capital,371,230,0.617304493,Easy,98843,186887,0.53
https://leetcode.com/problems/split-a-string-in-balanced-strings,Split a string in balanced strings,201,125,0.616564417,Easy,34938,43386,0.81
https://leetcode.com/problems/adding-two-negabinary-numbers,Adding two negabinary numbers,69,43,0.616071429,Medium,5066,15226,0.33
https://leetcode.com/problems/reconstruct-itinerary,Reconstruct itinerary,1155,740,0.609498681,Medium,111676,332304,0.34
https://leetcode.com/problems/buddy-strings,Buddy strings,402,259,0.60816944,Easy,35323,127145,0.28
https://leetcode.com/problems/number-of-equivalent-domino-pairs,Number of equivalent domino pairs,107,69,0.607954545,Easy,14966,32142,0.47
https://leetcode.com/problems/shift-2d-grid,Shift 2d grid,85,56,0.602836879,Easy,8846,14798,0.6
https://leetcode.com/problems/sum-of-square-numbers,Sum of square numbers,411,272,0.601756955,Easy,55773,171723,0.32
https://leetcode.com/problems/longest-duplicate-substring,Longest duplicate substring,154,102,0.6015625,Hard,5436,22060,0.25
https://leetcode.com/problems/prefix-and-suffix-search,Prefix and suffix search,260,176,0.596330275,Hard,15577,47803,0.33
https://leetcode.com/problems/peeking-iterator,Peeking iterator,366,255,0.589371981,Medium,85673,199859,0.43
https://leetcode.com/problems/reformat-department-table,Reformat department table,60,42,0.588235294,Easy,8105,10660,0.76
https://leetcode.com/problems/swap-salary,Swap salary,374,263,0.587127159,Easy,89156,123276,0.72
